SEMANA;PLANTA;GRUPO_VARIEDAD;ID_CALIBRE;KILOS_ESTIMADOS
202352;GF MALLOA;LA;JSWCDE;2360,119508
202352;GF MALLOA;LA;JSYCDE;10901,37707
202352;GF MALLOA;LA;JSZCDE;25232,91224
202352;GF MALLOA;LA;JSYWCDE;13261,49658
202352;GF MALLOA;LA;JSYZCDE;36134,28932
202352;GF MALLOA;LA;JSYZWCDE;38494,40883
202352;GF MALLOA;LA;JSZWCDE;27593,03175
202352;GF MALLOA;LA;JSWDD;944,0478032
202352;GF MALLOA;LA;JSYDD;4360,550829
202352;GF MALLOA;LA;JSZDD;10093,1649
202352;GF MALLOA;LA;JSYWDD;5304,598633
202352;GF MALLOA;LA;JSYZDD;14453,71573
202352;GF MALLOA;LA;JSYZWDD;15397,76353
202352;GF MALLOA;LA;JSZWDD;11037,2127
202352;GF MALLOA;LA;JSWDE;1416,071705
202352;GF MALLOA;LA;JSYDE;6540,826244
202352;GF MALLOA;LA;JSZDE;15139,74735
202352;GF MALLOA;LA;JSYWDE;7956,897949
202352;GF MALLOA;LA;JSYZDE;21680,57359
202352;GF MALLOA;LA;JSYZWDE;23096,6453
202352;GF MALLOA;LA;JSZWDE;16555,81905
202352;GF MALLOA;LA;JSWEE;472,0239016
202352;GF MALLOA;LA;JSYEE;2180,275415
202352;GF MALLOA;LA;JSZEE;5046,582449
202352;GF MALLOA;LA;JSYWEE;2652,299316
202352;GF MALLOA;LA;JSYZEE;7226,857863
202352;GF MALLOA;LA;JSYZWEE;7698,881765
202352;GF MALLOA;LA;JSZWEE;5518,60635
202352;GF MALLOA;LA;JSPWAA;8263,01961
202352;GF MALLOA;LA;JSPYAA;35414,50061
202352;GF MALLOA;LA;JSPZAA;85780,93602
202352;GF MALLOA;LA;JSPYWAA;43677,52022
202352;GF MALLOA;LA;JSPYZAA;121195,4366
202352;GF MALLOA;LA;JSPYZWAA;129458,4562
202352;GF MALLOA;LA;JSPZWAA;94043,95563
202352;GF MALLOA;LA;JSPWAB;10328,77451
202352;GF MALLOA;LA;JSPYAB;44268,12576
202352;GF MALLOA;LA;JSPZAB;107226,17
202352;GF MALLOA;LA;JSPYWAB;54596,90027
202352;GF MALLOA;LA;JSPYZAB;151494,2958
202352;GF MALLOA;LA;JSPYZWAB;161823,0703
202352;GF MALLOA;LA;JSPZWAB;117554,9445
202352;GF MALLOA;LA;JSPWABC;11705,94445
202352;GF MALLOA;LA;JSPYABC;50170,54253
202352;GF MALLOA;LA;JSPZABC;121522,9927
202352;GF MALLOA;LA;JSPYWABC;61876,48697
202352;GF MALLOA;LA;JSPYZABC;171693,5352
202352;GF MALLOA;LA;JSPYZWABC;183399,4797
202352;GF MALLOA;LA;JSPZWABC;133228,9371
202352;GF MALLOA;LA;JSPWABCD;13083,11438
202352;GF MALLOA;LA;JSPYABCD;56072,95929
202352;GF MALLOA;LA;JSPZABCD;135819,8154
202352;GF MALLOA;LA;JSPYWABCD;69156,07368
202352;GF MALLOA;LA;JSPYZABCD;191892,7747
202352;GF MALLOA;LA;JSPYZWABCD;204975,889
202352;GF MALLOA;LA;JSPZWABCD;148902,9298
202352;GF MALLOA;LA;JSPWABCDE;13771,69935
202352;GF MALLOA;LA;JSPYABCDE;59024,16768
202352;GF MALLOA;LA;JSPZABCDE;142968,2267
202352;GF MALLOA;LA;JSPYWABCDE;72795,86703
202352;GF MALLOA;LA;JSPYZABCDE;201992,3944
202352;GF MALLOA;LA;JSPYZWABCDE;215764,0937
202352;GF MALLOA;LA;JSPZWABCDE;156739,9261
202352;GF MALLOA;LA;JSPWBB;2065,754903
202352;GF MALLOA;LA;JSPYBB;8853,625152
202352;GF MALLOA;LA;JSPZBB;21445,23401
202352;GF MALLOA;LA;JSPYWBB;10919,38005
202352;GF MALLOA;LA;JSPYZBB;30298,85916
202352;GF MALLOA;LA;JSPYZWBB;32364,61406
202352;GF MALLOA;LA;JSPZWBB;23510,98891
202352;GF MALLOA;LA;JSPWBC;3442,924838
202352;GF MALLOA;LA;JSPYBC;14756,04192
202352;GF MALLOA;LA;JSPZBC;35742,05668
202352;GF MALLOA;LA;JSPYWBC;18198,96676
202352;GF MALLOA;LA;JSPYZBC;50498,0986
202352;GF MALLOA;LA;JSPYZWBC;53941,02343
202352;GF MALLOA;LA;JSPZWBC;39184,98151
202352;GF MALLOA;LA;JSPWBCD;4820,094773
202352;GF MALLOA;LA;JSPYBCD;20658,45869
202352;GF MALLOA;LA;JSPZBCD;50038,87935
202352;GF MALLOA;LA;JSPYWBCD;25478,55346
202352;GF MALLOA;LA;JSPYZBCD;70697,33803
202352;GF MALLOA;LA;JSPYZWBCD;75517,43281
202352;GF MALLOA;LA;JSPZWBCD;54858,97412
202352;GF MALLOA;LA;JSPWBCDE;5508,67974
202352;GF MALLOA;LA;JSPYBCDE;23609,66707
202352;GF MALLOA;LA;JSPZBCDE;57187,29068
202352;GF MALLOA;LA;JSPYWBCDE;29118,34681
202352;GF MALLOA;LA;JSPYZBCDE;80796,95775
202352;GF MALLOA;LA;JSPYZWBCDE;86305,63749
202352;GF MALLOA;LA;JSPZWBCDE;62695,97042
202352;GF MALLOA;LA;JSPWCC;1377,169935
202352;GF MALLOA;LA;JSPYCC;5902,416768
202352;GF MALLOA;LA;JSPZCC;14296,82267
202352;GF MALLOA;LA;JSPYWCC;7279,586703
202352;GF MALLOA;LA;JSPYZCC;20199,23944
202352;GF MALLOA;LA;JSPYZWCC;21576,40937
202352;GF MALLOA;LA;JSPZWCC;15673,99261
202352;GF MALLOA;LA;JSPWCD;2754,33987
202352;GF MALLOA;LA;JSPYCD;11804,83354
202352;GF MALLOA;LA;JSPZCD;28593,64534
202352;GF MALLOA;LA;JSPYWCD;14559,17341
202352;GF MALLOA;LA;JSPYZCD;40398,47888
202352;GF MALLOA;LA;JSPYZWCD;43152,81875
202352;GF MALLOA;LA;JSPZWCD;31347,98521
202352;GF MALLOA;LA;JSPWCDE;3442,924838
202352;GF MALLOA;LA;JSPYCDE;14756,04192
202352;GF MALLOA;LA;JSPZCDE;35742,05668
202352;GF MALLOA;LA;JSPYWCDE;18198,96676
202352;GF MALLOA;LA;JSPYZCDE;50498,0986
202352;GF MALLOA;LA;JSPYZWCDE;53941,02343
202352;GF MALLOA;LA;JSPZWCDE;39184,98151
202352;GF MALLOA;LA;JSPWDD;1377,169935
202352;GF MALLOA;LA;JSPYDD;5902,416768
202352;GF MALLOA;LA;JSPZDD;14296,82267
202352;GF MALLOA;LA;JSPYWDD;7279,586703
202352;GF MALLOA;LA;JSPYZDD;20199,23944
202352;GF MALLOA;LA;JSPYZWDD;21576,40937
202352;GF MALLOA;LA;JSPZWDD;15673,99261
202352;GF MALLOA;LA;JSPWDE;2065,754903
202352;GF MALLOA;LA;JSPYDE;8853,625152
202352;GF MALLOA;LA;JSPZDE;21445,23401
202352;GF MALLOA;LA;JSPYWDE;10919,38005
202352;GF MALLOA;LA;JSPYZDE;30298,85916
202352;GF MALLOA;LA;JSPYZWDE;32364,61406
202352;GF MALLOA;LA;JSPZWDE;23510,98891
202352;GF MALLOA;LA;JSPWEE;688,5849675
202352;GF MALLOA;LA;JSPYEE;2951,208384
202352;GF MALLOA;LA;JSPZEE;7148,411335
202352;GF MALLOA;LA;JSPYWEE;3639,793351
202352;GF MALLOA;LA;JSPYZEE;10099,61972
202352;GF MALLOA;LA;JSPYZWEE;10788,20469
202352;GF MALLOA;LA;JSPZWEE;7836,996303
202352;GF MALLOA;LA;JSPGWAA;8460,836956
202352;GF MALLOA;LA;JSPGYAA;36365,77394
202352;GF MALLOA;LA;JSPGZAA;96925,63602
202352;GF MALLOA;LA;JSPGYWAA;44826,6109
202352;GF MALLOA;LA;JSPGYZAA;133291,41
202352;GF MALLOA;LA;JSPGYZWAA;141752,2469
202352;GF MALLOA;LA;JSPGZWAA;105386,473
202352;GF MALLOA;LA;JSPGWAB;10576,0462
202352;GF MALLOA;LA;JSPGYAB;45457,21743
202352;GF MALLOA;LA;JSPGZAB;121157,045
202352;GF MALLOA;LA;JSPGYWAB;56033,26362
202352;GF MALLOA;LA;JSPGYZAB;166614,2625
202352;GF MALLOA;LA;JSPGYZWAB;177190,3087
202352;GF MALLOA;LA;JSPGZWAB;131733,0912
202352;GF MALLOA;LA;JSPGWABC;11986,18569
202352;GF MALLOA;LA;JSPGYABC;51518,17975
202352;GF MALLOA;LA;JSPGZABC;137311,3177
202352;GF MALLOA;LA;JSPGYWABC;63504,36544
202352;GF MALLOA;LA;JSPGYZABC;188829,4975
202352;GF MALLOA;LA;JSPGYZWABC;200815,6831
202352;GF MALLOA;LA;JSPGZWABC;149297,5034
202352;GF MALLOA;LA;JSPGWABCD;13396,32518
202352;GF MALLOA;LA;JSPGYABCD;57579,14208
202352;GF MALLOA;LA;JSPGZABCD;153465,5904
202352;GF MALLOA;LA;JSPGYWABCD;70975,46726
202352;GF MALLOA;LA;JSPGYZABCD;211044,7324
202352;GF MALLOA;LA;JSPGYZWABCD;224441,0576
202352;GF MALLOA;LA;JSPGZWABCD;166861,9156
202352;GF MALLOA;LA;JSPGWABCDE;14101,39493
202352;GF MALLOA;LA;JSPGYABCDE;60609,62324
202352;GF MALLOA;LA;JSPGZABCDE;161542,7267
202352;GF MALLOA;LA;JSPGYWABCDE;74711,01816
202352;GF MALLOA;LA;JSPGYZABCDE;222152,3499
202352;GF MALLOA;LA;JSPGYZWABCDE;236253,7449
202352;GF MALLOA;LA;JSPGZWABCDE;175644,1216
202352;GF MALLOA;LA;JSPGWBB;2115,209239
202352;GF MALLOA;LA;JSPGYBB;9091,443486
202352;GF MALLOA;LA;JSPGZBB;24231,40901
202352;GF MALLOA;LA;JSPGYWBB;11206,65272
202352;GF MALLOA;LA;JSPGYZBB;33322,85249
202352;GF MALLOA;LA;JSPGYZWBB;35438,06173
202352;GF MALLOA;LA;JSPGZWBB;26346,61824
202352;GF MALLOA;LA;JSPGWBC;3525,348732
202352;GF MALLOA;LA;JSPGYBC;15152,40581
202352;GF MALLOA;LA;JSPGZBC;40385,68168
202352;GF MALLOA;LA;JSPGYWBC;18677,75454
202352;GF MALLOA;LA;JSPGYZBC;55538,08749
202352;GF MALLOA;LA;JSPGYZWBC;59063,43622
202352;GF MALLOA;LA;JSPGZWBC;43911,03041
202352;GF MALLOA;LA;JSPGWBCD;4935,488224
202352;GF MALLOA;LA;JSPGYBCD;21213,36813
202352;GF MALLOA;LA;JSPGZBCD;56539,95435
202352;GF MALLOA;LA;JSPGYWBCD;26148,85636
202352;GF MALLOA;LA;JSPGYZBCD;77753,32248
202352;GF MALLOA;LA;JSPGYZWBCD;82688,8107
202352;GF MALLOA;LA;JSPGZWBCD;61475,44257
202352;GF MALLOA;LA;JSPGWBCDE;5640,557971
202352;GF MALLOA;LA;JSPGYBCDE;24243,8493
202352;GF MALLOA;LA;JSPGZBCDE;64617,09068
202352;GF MALLOA;LA;JSPGYWBCDE;29884,40727
202352;GF MALLOA;LA;JSPGYZBCDE;88860,93998
202352;GF MALLOA;LA;JSPGYZWBCDE;94501,49795
202352;GF MALLOA;LA;JSPGZWBCDE;70257,64865
202352;GF MALLOA;LA;JSPGWCC;1410,139493
202352;GF MALLOA;LA;JSPGYCC;6060,962324
202352;GF MALLOA;LA;JSPGZCC;16154,27267
202352;GF MALLOA;LA;JSPGYWCC;7471,101816
202352;GF MALLOA;LA;JSPGYZCC;22215,23499
202352;GF MALLOA;LA;JSPGYZWCC;23625,37449
202352;GF MALLOA;LA;JSPGZWCC;17564,41216
202352;GF MALLOA;LA;JSPGWCD;2820,278985
202352;GF MALLOA;LA;JSPGYCD;12121,92465
202352;GF MALLOA;LA;JSPGZCD;32308,54534
202352;GF MALLOA;LA;JSPGYWCD;14942,20363
202352;GF MALLOA;LA;JSPGYZCD;44430,46999
202352;GF MALLOA;LA;JSPGYZWCD;47250,74897
202352;GF MALLOA;LA;JSPGZWCD;35128,82433
202352;GF MALLOA;LA;JSPGWCDE;3525,348732
202352;GF MALLOA;LA;JSPGYCDE;15152,40581
202352;GF MALLOA;LA;JSPGZCDE;40385,68168
202352;GF MALLOA;LA;JSPGYWCDE;18677,75454
202352;GF MALLOA;LA;JSPGYZCDE;55538,08749
202352;GF MALLOA;LA;JSPGYZWCDE;59063,43622
202352;GF MALLOA;LA;JSPGZWCDE;43911,03041
202352;GF MALLOA;LA;JSPGWDD;1410,139493
202352;GF MALLOA;LA;JSPGYDD;6060,962324
202352;GF MALLOA;LA;JSPGZDD;16154,27267
202352;GF MALLOA;LA;JSPGYWDD;7471,101816
202352;GF MALLOA;LA;JSPGYZDD;22215,23499
202352;GF MALLOA;LA;JSPGYZWDD;23625,37449
202352;GF MALLOA;LA;JSPGZWDD;17564,41216
202352;GF MALLOA;LA;JSPGWDE;2115,209239
202352;GF MALLOA;LA;JSPGYDE;9091,443486
202352;GF MALLOA;LA;JSPGZDE;24231,40901
202352;GF MALLOA;LA;JSPGYWDE;11206,65272
202352;GF MALLOA;LA;JSPGYZDE;33322,85249
202352;GF MALLOA;LA;JSPGYZWDE;35438,06173
202352;GF MALLOA;LA;JSPGZWDE;26346,61824
202352;GF MALLOA;LA;JSPGWEE;705,0697463
202352;GF MALLOA;LA;JSPGYEE;3030,481162
202352;GF MALLOA;LA;JSPGZEE;8077,136335
202352;GF MALLOA;LA;JSPGYWEE;3735,550908
202352;GF MALLOA;LA;JSPGYZEE;11107,6175
202352;GF MALLOA;LA;JSPGYZWEE;11812,68724
202352;GF MALLOA;LA;JSPGZWEE;8782,206082
202352;GF MALLOA;LA;SWAA;3222,729321
202352;GF MALLOA;LA;SYAA;14944,6017
202352;GF MALLOA;LA;SZAA;36393,38276
202352;GF MALLOA;LA;SYWAA;18167,33102
202352;GF MALLOA;LA;SYZAA;51337,98445
202352;GF MALLOA;LA;SYZWAA;54560,71378
202352;GF MALLOA;LA;SZWAA;39616,11208
202352;GF MALLOA;LA;SWAB;4028,411651
202352;GF MALLOA;LA;SYAB;18680,75212
202352;GF MALLOA;LA;SZAB;45491,72845
202352;GF MALLOA;LA;SYWAB;22709,16377
202352;GF MALLOA;LA;SYZAB;64172,48057
202352;GF MALLOA;LA;SYZWAB;68200,89222
202352;GF MALLOA;LA;SZWAB;49520,1401
202352;GF MALLOA;LA;SWABC;4565,533205
202352;GF MALLOA;LA;SYABC;21171,51907
202352;GF MALLOA;LA;SZABC;51557,29224
202352;GF MALLOA;LA;SYWABC;25737,05228
202352;GF MALLOA;LA;SYZABC;72728,81131
202352;GF MALLOA;LA;SYZWABC;77294,34452
202352;GF MALLOA;LA;SZWABC;56122,82544
202352;GF MALLOA;LA;SWABCD;5102,654759
202352;GF MALLOA;LA;SYABCD;23662,28602
202352;GF MALLOA;LA;SZABCD;57622,85603
202352;GF MALLOA;LA;SYWABCD;28764,94078
202352;GF MALLOA;LA;SYZABCD;81285,14205
202352;GF MALLOA;LA;SYZWABCD;86387,79681
202352;GF MALLOA;LA;SZWABCD;62725,51079
202352;GF MALLOA;LA;SWABCDE;5371,215535
202352;GF MALLOA;LA;SYABCDE;24907,6695
202352;GF MALLOA;LA;SZABCDE;60655,63793
202352;GF MALLOA;LA;SYWABCDE;30278,88503
202352;GF MALLOA;LA;SYZABCDE;85563,30742
202352;GF MALLOA;LA;SYZWABCDE;90934,52296
202352;GF MALLOA;LA;SZWABCDE;66026,85346
202352;GF MALLOA;LA;SWBB;805,6823303
202352;GF MALLOA;LA;SYBB;3736,150425
202352;GF MALLOA;LA;SZBB;9098,345689
202352;GF MALLOA;LA;SYWBB;4541,832755
202352;GF MALLOA;LA;SYZBB;12834,49611
202352;GF MALLOA;LA;SYZWBB;13640,17844
202352;GF MALLOA;LA;SZWBB;9904,028019
202352;GF MALLOA;LA;SWBC;1342,803884
202352;GF MALLOA;LA;SYBC;6226,917374
202352;GF MALLOA;LA;SZBC;15163,90948
202352;GF MALLOA;LA;SYWBC;7569,721258
202352;GF MALLOA;LA;SYZBC;21390,82686
202352;GF MALLOA;LA;SYZWBC;22733,63074
202352;GF MALLOA;LA;SZWBC;16506,71337
202352;GF MALLOA;LA;SWBCD;1879,925437
202352;GF MALLOA;LA;SYBCD;8717,684324
202352;GF MALLOA;LA;SZBCD;21229,47327
202352;GF MALLOA;LA;SYWBCD;10597,60976
202352;GF MALLOA;LA;SYZBCD;29947,1576
202352;GF MALLOA;LA;SYZWBCD;31827,08304
202352;GF MALLOA;LA;SZWBCD;23109,39871
202352;GF MALLOA;LA;SWBCDE;2148,486214
202352;GF MALLOA;LA;SYBCDE;9963,067799
202352;GF MALLOA;LA;SZBCDE;24262,25517
202352;GF MALLOA;LA;SYWBCDE;12111,55401
202352;GF MALLOA;LA;SYZBCDE;34225,32297
202352;GF MALLOA;LA;SYZWBCDE;36373,80918
202352;GF MALLOA;LA;SZWBCDE;26410,74138
202352;GF MALLOA;LA;SWCC;537,1215535
202352;GF MALLOA;LA;SYCC;2490,76695
202352;GF MALLOA;LA;SZCC;6065,563793
202352;GF MALLOA;LA;SYWCC;3027,888503
202352;GF MALLOA;LA;SYZCC;8556,330742
202352;GF MALLOA;LA;SYZWCC;9093,452296
202352;GF MALLOA;LA;SZWCC;6602,685346
202352;GF MALLOA;LA;SWCD;1074,243107
202352;GF MALLOA;LA;SYCD;4981,5339
202352;GF MALLOA;LA;SZCD;12131,12759
202352;GF MALLOA;LA;SYWCD;6055,777007
202352;GF MALLOA;LA;SYZCD;17112,66148
202352;GF MALLOA;LA;SYZWCD;18186,90459
202352;GF MALLOA;LA;SZWCD;13205,37069
202352;GF MALLOA;LA;SWCDE;1342,803884
202352;GF MALLOA;LA;SYCDE;6226,917374
202352;GF MALLOA;LA;SZCDE;15163,90948
202352;GF MALLOA;LA;SYWCDE;7569,721258
202352;GF MALLOA;LA;SYZCDE;21390,82686
202352;GF MALLOA;LA;SYZWCDE;22733,63074
202352;GF MALLOA;LA;SZWCDE;16506,71337
202352;GF MALLOA;LA;SWDD;537,1215535
202352;GF MALLOA;LA;SYDD;2490,76695
202352;GF MALLOA;LA;SZDD;6065,563793
202352;GF MALLOA;LA;SYWDD;3027,888503
202352;GF MALLOA;LA;SYZDD;8556,330742
202352;GF MALLOA;LA;SYZWDD;9093,452296
202352;GF MALLOA;LA;SZWDD;6602,685346
202352;GF MALLOA;LA;SWDE;805,6823303
202352;GF MALLOA;LA;SYDE;3736,150425
202352;GF MALLOA;LA;SZDE;9098,345689
202352;GF MALLOA;LA;SYWDE;4541,832755
202352;GF MALLOA;LA;SYZDE;12834,49611
202352;GF MALLOA;LA;SYZWDE;13640,17844
202352;GF MALLOA;LA;SZWDE;9904,028019
202352;GF MALLOA;LA;SWEE;268,5607768
202352;GF MALLOA;LA;SYEE;1245,383475
202352;GF MALLOA;LA;SZEE;3032,781896
202352;GF MALLOA;LA;SYWEE;1513,944252
202352;GF MALLOA;LA;SYZEE;4278,165371
202352;GF MALLOA;LA;SYZWEE;4546,726148
202352;GF MALLOA;LA;SZWEE;3301,342673
202352;GF MALLOA;LA;SPWAA;5821,462112
202352;GF MALLOA;LA;SPYAA;24195,79733
202352;GF MALLOA;LA;SPZAA;61615,3294
202352;GF MALLOA;LA;SPYWAA;30017,25944
202352;GF MALLOA;LA;SPYZAA;85811,12672
202352;GF MALLOA;LA;SPYZWAA;91632,58884
202352;GF MALLOA;LA;SPZWAA;67436,79151
202352;GF MALLOA;LA;SPWAB;7276,82764
202352;GF MALLOA;LA;SPYAB;30244,74666
202352;GF MALLOA;LA;SPZAB;77019,16174
202352;GF MALLOA;LA;SPYWAB;37521,5743
202352;GF MALLOA;LA;SPYZAB;107263,9084
202352;GF MALLOA;LA;SPYZWAB;114540,736
202352;GF MALLOA;LA;SPZWAB;84295,98938
202352;GF MALLOA;LA;SPWABC;8247,071325
202352;GF MALLOA;LA;SPYABC;34277,37955
202352;GF MALLOA;LA;SPZABC;87288,38331
202352;GF MALLOA;LA;SPYWABC;42524,45087
202352;GF MALLOA;LA;SPYZABC;121565,7629
202352;GF MALLOA;LA;SPYZWABC;129812,8342
202352;GF MALLOA;LA;SPZWABC;95535,45464
202352;GF MALLOA;LA;SPWABCD;9217,315011
202352;GF MALLOA;LA;SPYABCD;38310,01244
202352;GF MALLOA;LA;SPZABCD;97557,60488
202352;GF MALLOA;LA;SPYWABCD;47527,32745
202352;GF MALLOA;LA;SPYZABCD;135867,6173
202352;GF MALLOA;LA;SPYZWABCD;145084,9323
202352;GF MALLOA;LA;SPZWABCD;106774,9199
202352;GF MALLOA;LA;SPWABCDE;9702,436853
202352;GF MALLOA;LA;SPYABCDE;40326,32888
202352;GF MALLOA;LA;SPZABCDE;102692,2157
202352;GF MALLOA;LA;SPYWABCDE;50028,76573
202352;GF MALLOA;LA;SPYZABCDE;143018,5445
202352;GF MALLOA;LA;SPYZWABCDE;152720,9814
202352;GF MALLOA;LA;SPZWABCDE;112394,6525
202352;GF MALLOA;LA;SPWBB;1455,365528
202352;GF MALLOA;LA;SPYBB;6048,949332
202352;GF MALLOA;LA;SPZBB;15403,83235
202352;GF MALLOA;LA;SPYWBB;7504,31486
202352;GF MALLOA;LA;SPYZBB;21452,78168
202352;GF MALLOA;LA;SPYZWBB;22908,14721
202352;GF MALLOA;LA;SPZWBB;16859,19788
202352;GF MALLOA;LA;SPWBC;2425,609213
202352;GF MALLOA;LA;SPYBC;10081,58222
202352;GF MALLOA;LA;SPZBC;25673,05391
202352;GF MALLOA;LA;SPYWBC;12507,19143
202352;GF MALLOA;LA;SPYZBC;35754,63613
202352;GF MALLOA;LA;SPYZWBC;38180,24535
202352;GF MALLOA;LA;SPZWBC;28098,66313
202352;GF MALLOA;LA;SPWBCD;3395,852899
202352;GF MALLOA;LA;SPYBCD;14114,21511
202352;GF MALLOA;LA;SPZBCD;35942,27548
202352;GF MALLOA;LA;SPYWBCD;17510,06801
202352;GF MALLOA;LA;SPYZBCD;50056,49059
202352;GF MALLOA;LA;SPYZWBCD;53452,34349
202352;GF MALLOA;LA;SPZWBCD;39338,12838
202352;GF MALLOA;LA;SPWBCDE;3880,974741
202352;GF MALLOA;LA;SPYBCDE;16130,53155
202352;GF MALLOA;LA;SPZBCDE;41076,88626
202352;GF MALLOA;LA;SPYWBCDE;20011,50629
202352;GF MALLOA;LA;SPYZBCDE;57207,41782
202352;GF MALLOA;LA;SPYZWBCDE;61088,39256
202352;GF MALLOA;LA;SPZWBCDE;44957,861
202352;GF MALLOA;LA;SPWCC;970,2436853
202352;GF MALLOA;LA;SPYCC;4032,632888
202352;GF MALLOA;LA;SPZCC;10269,22157
202352;GF MALLOA;LA;SPYWCC;5002,876573
202352;GF MALLOA;LA;SPYZCC;14301,85445
202352;GF MALLOA;LA;SPYZWCC;15272,09814
202352;GF MALLOA;LA;SPZWCC;11239,46525
202352;GF MALLOA;LA;SPWCD;1940,487371
202352;GF MALLOA;LA;SPYCD;8065,265776
202352;GF MALLOA;LA;SPZCD;20538,44313
202352;GF MALLOA;LA;SPYWCD;10005,75315
202352;GF MALLOA;LA;SPYZCD;28603,70891
202352;GF MALLOA;LA;SPYZWCD;30544,19628
202352;GF MALLOA;LA;SPZWCD;22478,9305
202352;GF MALLOA;LA;SPWCDE;2425,609213
202352;GF MALLOA;LA;SPYCDE;10081,58222
202352;GF MALLOA;LA;SPZCDE;25673,05391
202352;GF MALLOA;LA;SPYWCDE;12507,19143
202352;GF MALLOA;LA;SPYZCDE;35754,63613
202352;GF MALLOA;LA;SPYZWCDE;38180,24535
202352;GF MALLOA;LA;SPZWCDE;28098,66313
202352;GF MALLOA;LA;SPWDD;970,2436853
202352;GF MALLOA;LA;SPYDD;4032,632888
202352;GF MALLOA;LA;SPZDD;10269,22157
202352;GF MALLOA;LA;SPYWDD;5002,876573
202352;GF MALLOA;LA;SPYZDD;14301,85445
202352;GF MALLOA;LA;SPYZWDD;15272,09814
202352;GF MALLOA;LA;SPZWDD;11239,46525
202352;GF MALLOA;LA;SPWDE;1455,365528
202352;GF MALLOA;LA;SPYDE;6048,949332
202352;GF MALLOA;LA;SPZDE;15403,83235
202352;GF MALLOA;LA;SPYWDE;7504,31486
202352;GF MALLOA;LA;SPYZDE;21452,78168
202352;GF MALLOA;LA;SPYZWDE;22908,14721
202352;GF MALLOA;LA;SPZWDE;16859,19788
202352;GF MALLOA;LA;SPWEE;485,1218427
202352;GF MALLOA;LA;SPYEE;2016,316444
202352;GF MALLOA;LA;SPZEE;5134,610783
202352;GF MALLOA;LA;SPYWEE;2501,438287
202352;GF MALLOA;LA;SPYZEE;7150,927227
202352;GF MALLOA;LA;SPYZWEE;7636,04907
202352;GF MALLOA;LA;SPZWEE;5619,732626
202352;GF MALLOA;LA;SPGWAA;6019,279458
202352;GF MALLOA;LA;SPGYAA;25147,07066
202352;GF MALLOA;LA;SPGZAA;72760,0294
202352;GF MALLOA;LA;SPGYWAA;31166,35012
202352;GF MALLOA;LA;SPGYZAA;97907,10006
202352;GF MALLOA;LA;SPGYZWAA;103926,3795
202352;GF MALLOA;LA;SPGZWAA;78779,30885
202352;GF MALLOA;LA;SPGWAB;7524,099323
202352;GF MALLOA;LA;SPGYAB;31433,83833
202352;GF MALLOA;LA;SPGZAB;90950,03674
202352;GF MALLOA;LA;SPGYWAB;38957,93765
202352;GF MALLOA;LA;SPGYZAB;122383,8751
202352;GF MALLOA;LA;SPGYZWAB;129907,9744
202352;GF MALLOA;LA;SPGZWAB;98474,13607
202352;GF MALLOA;LA;SPGWABC;8527,312566
202352;GF MALLOA;LA;SPGYABC;35625,01678
202352;GF MALLOA;LA;SPGZABC;103076,7083
202352;GF MALLOA;LA;SPGYWABC;44152,32934
202352;GF MALLOA;LA;SPGYZABC;138701,7251
202352;GF MALLOA;LA;SPGYZWABC;147229,0377
202352;GF MALLOA;LA;SPGZWABC;111604,0209
202352;GF MALLOA;LA;SPGWABCD;9530,525809
202352;GF MALLOA;LA;SPGYABCD;39816,19522
202352;GF MALLOA;LA;SPGZABCD;115203,3799
202352;GF MALLOA;LA;SPGYWABCD;49346,72103
202352;GF MALLOA;LA;SPGYZABCD;155019,5751
202352;GF MALLOA;LA;SPGYZWABCD;164550,1009
202352;GF MALLOA;LA;SPGZWABCD;124733,9057
202352;GF MALLOA;LA;SPGWABCDE;10032,13243
202352;GF MALLOA;LA;SPGYABCDE;41911,78444
202352;GF MALLOA;LA;SPGZABCDE;121266,7157
202352;GF MALLOA;LA;SPGYWABCDE;51943,91687
202352;GF MALLOA;LA;SPGYZABCDE;163178,5001
202352;GF MALLOA;LA;SPGYZWABCDE;173210,6325
202352;GF MALLOA;LA;SPGZWABCDE;131298,8481
202352;GF MALLOA;LA;SPGWBB;1504,819865
202352;GF MALLOA;LA;SPGYBB;6286,767666
202352;GF MALLOA;LA;SPGZBB;18190,00735
202352;GF MALLOA;LA;SPGYWBB;7791,587531
202352;GF MALLOA;LA;SPGYZBB;24476,77502
202352;GF MALLOA;LA;SPGYZWBB;25981,59488
202352;GF MALLOA;LA;SPGZWBB;19694,82721
202352;GF MALLOA;LA;SPGWBC;2508,033108
202352;GF MALLOA;LA;SPGYBC;10477,94611
202352;GF MALLOA;LA;SPGZBC;30316,67891
202352;GF MALLOA;LA;SPGYWBC;12985,97922
202352;GF MALLOA;LA;SPGYZBC;40794,62503
202352;GF MALLOA;LA;SPGYZWBC;43302,65813
202352;GF MALLOA;LA;SPGZWBC;32824,71202
202352;GF MALLOA;LA;SPGWBCD;3511,246351
202352;GF MALLOA;LA;SPGYBCD;14669,12455
202352;GF MALLOA;LA;SPGZBCD;42443,35048
202352;GF MALLOA;LA;SPGYWBCD;18180,3709
202352;GF MALLOA;LA;SPGYZBCD;57112,47504
202352;GF MALLOA;LA;SPGYZWBCD;60623,72139
